submission_id;solution_id;group_id;tlgroup_id;exercise_id;runtime_id;worker_group_id;user_id;spawn_ts;end_ts;limits;cpu_time;correctness;compilation_ok;duration
f5161d2133b30a478cad5d5555e27ade286363fa;bb95c511e43f87845eb026863c03d6a398be7cf0;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;ac27e042e8ad59decb30f0ec2ad10eef0353615d;1509048262;1509049745;12.4;0;0.78571428571429;1;4.193
7abb2979afe2df8decc512974dff2ba121bf2bfd;19cceb625637f42c2d69da6f011a04f3e175aa02;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2022bd71cbcee2741ff1215d6c6e8f69a31a168a;1509048263;1509049797;12.4;0;1.0;1;7.86
8f215a4443d269d3383fe62c8bb1b85dd96f5c89;748acbb121646d90a8beec337d87779b7405e160;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;ac27e042e8ad59decb30f0ec2ad10eef0353615d;1509048263;1509049759;12.4;0;0.78571428571429;1;3.981
d77230d235beb8f564d92b6ea92a9cdc48011de1;ffffa433a0e2dedec6b39b24d09526df3b1fdbf9;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;ac27e042e8ad59decb30f0ec2ad10eef0353615d;1509048263;1509049761;12.4;0;0.5;1;4.141
f6545c748cf5198c15d949db9c2c839ed67603c6;535e528f903196cadba3cb8931e7d7b199c7af29;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2022bd71cbcee2741ff1215d6c6e8f69a31a168a;1509048263;1509049849;12.4;0;0.92857142857143;1;7.76
98eabc9017a3430912883ef3168558efb836b81e;ef06a2295febb1eed6676a9b0047ec86d133bc33;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2022bd71cbcee2741ff1215d6c6e8f69a31a168a;1509048264;1509049849;12.4;0;0.85714285714286;1;8.059
f2ed42fff0568ee199ae7e4dd2b453b1fe1f9e67;eed2fa20232029e889698a304e312a4c12cb7160;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;ac27e042e8ad59decb30f0ec2ad10eef0353615d;1509048264;1509049798;12.4;0;0.28571428571429;1;6.357
7494b99e74822ae7baf7fefbbd2b39222ad4c064;83bf4d9730eb3b17b70b75ff8b23af35ddd98de3;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2022bd71cbcee2741ff1215d6c6e8f69a31a168a;1509048264;1509049848;12.4;0;0.92857142857143;1;7.543
8bab53018ced47e4dd40c61195f395b03072ee1d;d5d8a9d5cc3124f34341c8874201998b76d10595;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;ac27e042e8ad59decb30f0ec2ad10eef0353615d;1509048264;1509049757;12.4;0;0.28571428571429;1;3.947
7850ffac2f67882391178254b705a18b3bad983b;f48c53536e4a888ad713092957f5bf36edd69af8;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048265;1509049847;12.4;0;1.0;1;6.634
fca2e815e4682075d8b227f60bfa5ae63b619e85;92777ff895a96a08f6eb05ce33708205bdddc8d6;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;ac27e042e8ad59decb30f0ec2ad10eef0353615d;1509048265;1509049848;12.4;0;0.28571428571429;1;6.358
59ab98ea4290399df4572b9dcb44fc5f5fb79042;c1fd5f83e2ad666bb05cf6a82ae5fa10bf9b959a;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;ac27e042e8ad59decb30f0ec2ad10eef0353615d;1509048265;1509049798;12.4;0;0.28571428571429;1;5.997
48be55c9ad729b8a32c8448d562bc581003ad49d;568acdc6511ebffb24b879b627fcd9ad551accae;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048265;1509049797;12.4;0;0.28571428571429;1;7.006
cb258b0c8f3fab8f7413d2b515006db965411ac6;e8dde2ec825c7bb68d6722185aa23c0d590a9b91;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048266;1509051171;12.4;0;0.071428571428571;1;6.722
bca2623f362d9e50e845f3f14507ea36a50958cc;9bc56e0e7a45d93e04af18cf052abaad023a5c1d;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048266;1509049848;12.4;0;0.28571428571429;1;6.358
f48727f34bdf5f9588b6442b1315208a1f1daf30;669aa2dd497065c4684bc027f1f26e762f760da9;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048266;1509049761;12.4;0;0.071428571428571;1;6.307
e3333944a62b760fe526260b7c9c276fdc51d889;d37c984365ad173a027638d9692655e812faff9c;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048266;1509049848;12.4;0;0.28571428571429;1;6.836
463f295cd0cce4de4d2757c527663566e8fc037c;56c6b44db3bdfd71a4aa1f5e9472e4a67bfce13e;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048266;1509049760;12.4;0;0.14285714285714;1;5.877
f768d85a6a300154dd2963f9ea1f3058e09e73d7;cf64d2831b97078126b9a910fca56819df6ab6cd;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048267;1509051160;12.4;0;0.071428571428571;1;7.376
e8cd6c07fdb9c798999e17f6e39693037275d97e;de6bca4952283a1fed7b23b61ce332b48deec09e;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048267;1509051260;12.4;0;0.85714285714286;1;6.437
a6f12a95a827864c66d400dccec7c78535fa0774;b49cb7ab803b93903aed7ecba7cb1168b9515fc6;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048267;1509051167;12.4;0;0.071428571428571;1;6.691
04d7f8d9573da8f70f5ecc19da6b6545b705809c;97f606942a96542e057b49816149dde308a51800;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048267;1509051215;12.4;0;1.0;1;6.57
9e668e98aadabca0a8634fc1763e3cd5723948b7;3bd811cbde6ecaecf004ed79340b1beb77696cbe;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;5557c9268b4cfc1fb022722e60b1e055291157c9;1509048268;1509051256;12.4;0;0.92857142857143;1;6.805
9370aab0865c9099ee8211ea412b05960ae313df;f23a89bb58a1f0da5d8f164994508e0adb493bc8;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;5557c9268b4cfc1fb022722e60b1e055291157c9;1509048268;1509051351;12.4;0;1.0;1;6.405
7314f25273dfd91e87a9870543c4097ebacd2e18;562ff2d7442fa902bfdcae3306153baefe0ad974;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048268;1509051411;12.4;0;0.85714285714286;1;6.139
748df6e8811f6a898c3429da210750655ba1f05b;e1e9860afd3ade2b2c5a6455f1854e2c1a22ab61;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1fa954e6dc8924cd4a838c300676119c66f901a9;1509048268;1509050903;12.4;0;0.0;1;5.882
add257bef4c8caeeedcb9c93f992347125e1e534;3388283f2d7c8757d91eca48e4f79cdd80633c44;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048269;1509051270;12.4;0;0.85714285714286;1;6.649
b8be58cc61067af8537de314e2548c2bdd8935bc;738bca2950e7d85bf1252fdbb5d45ee044d10dbc;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048269;1509051269;12.4;0;0.71428571428571;1;6.645
cd15dfe3e2a1659df0301ae723c429e21102b386;a8afd5e5fd904aac7118b97e4fd9502b53cb8929;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048269;1509051359;12.4;0;0.85714285714286;1;6.26
edfa8f22e7ef4bcc7e6f0464861b691495ec2169;08656ea0d7a2135582e9f6cd2fe5132774401945;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048269;1509051401;12.4;0;0.71428571428571;1;6.824
b254a091290946af3e06ed6d6d0357a6f26969d7;24ad21992f9bb4626e46a71d9e791c106e1aed10;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048269;1509051263;12.4;0;0.64285714285714;1;6.185
47e243ad08e39e137ba79b737a91da96e977d060;5903a480394b041d8d0242473657527cebcc7c44;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;2fb9c14c78191127ec9c280f94c12e8b818fd6e2;1509048270;1509051292;12.4;0;0.28571428571429;1;6.108
7ad5b675d9830b92509fb984affb309ac9c0a545;d09fb37b6e6f43c42347cf2e2afbfa46d2f71f73;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048270;1509051367;12.4;0;1.0;1;8.784
9da2b6e908ba32ba26cd3949062186925eae9017;5e844d6a38c9fbd18c4219b9d8d8a65838405737;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048270;1509051410;12.4;0;1.0;1;8.127
c890ca6dd39c73d8f9d67593cd527a81ec0aed9c;16648bd11a48313ee4776499c24287798907bb0a;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048271;1509051518;12.4;0;0.64285714285714;1;8.324
4b6d16cf44b67ba64c3d91c1785880a4cb7860e4;7bf341387ce736fb1c8c2dc2d4f331d3c5b6f035;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bb1fef26c5d9cbf2c4c5feead9345bea51a02c51;1509048271;1509051514;12.4;0;1.0;1;6.5
20c07f5b3ae2f62c2084bc7c14e7d44e104ab495;57b38d3db1a106cd127ae09711768408f27778a7;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048271;1509051497;12.4;0;0.64285714285714;1;8.015
1e470d9d07658923c807c8d55279492bb5fe27b7;455fcbee71ead7e751022d75f89a04b8717b8adf;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048271;1509051302;12.4;0;0.57142857142857;1;8.765
d686f8ac927bc2de7d92cd1dee165b8c3a4aa592;29cc84235f6344155a59c2d6eeec0eb23dcb482e;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048272;1509051168;12.4;0;0.21428571428571;1;9.372
413201c6bc76b1ddd9f4051bd72c3c99c2162beb;1b398d82e1e12fa71ce1f3c3871a87694e1f7ddf;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048272;1509051347;12.4;0;0.57142857142857;1;8.254
24e05bb9bb8baed13787f0a28d8fd91868ab3183;b97bb2f0cd152551848089d78d58611820659bbb;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048272;1509051422;12.4;0;0.28571428571429;1;8.361
bc9ad8fd6250d7e6f513947bfde35f063d205514;25efaee78abac8e5c08b4a3fb7fb86c8c8fca9bf;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;82a16290e1a9959f09c0ca237d4c971017873cd3;1509048272;1509051344;12.4;0;0.42857142857143;1;8.057
4b5cc91b2a1ee842bcc490c38d4e10c728f93ba8;9fb2178bc0d20c65c4f88f95f958b3b72a5aff9c;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;8c9e032709d3b8567dbf843710d6eb3d4588d149;1509048273;1509051417;12.4;0;0.85714285714286;1;11.218
8c9ca2e314bbadabbdc6c7241cc12e91d2e9fdbd;61ad1c2662416ec89a0ab4fa4c7e7f1d9ae44cb3;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;8c9e032709d3b8567dbf843710d6eb3d4588d149;1509048273;1509051280;12.4;0;0.85714285714286;1;11.495
d01debb414ef074dd98924a84e92872d3e15b3c1;6beacaf15ec43a1e3e0623948a81f40653d435f5;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;8c9e032709d3b8567dbf843710d6eb3d4588d149;1509048273;1509051426;12.4;0;1.0;1;5.417
682a955dd1e00e1a8825f49602fa5a0e324a86f2;e16985532d06a34c6ffd9f167d77f99bca202063;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;8c9e032709d3b8567dbf843710d6eb3d4588d149;1509048273;1509051439;12.4;0;0.85714285714286;1;11.24
0e31f3d9d17ccb4e65330b2082ea5e7f5f4c918a;2f9695f7bbb62d7af8899e10637348f34e9ffed9;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;28b6fbfd493881ef740e0a7bfaacd0ca56405256;1509048274;1509052769;12.4;0;1.0;1;5.285
7fd6713c54f9174e15ba52cb860040635400d862;e782c17cf7249ab5365cedf01ffeded5e000c6f7;980c78166c3ac1b9b403842ec64c3d61f4c500e1;dcd4edce054ee50b20d0936e1cb0d407a429e92b;ea2b94a75b8698e95c3fd0c6576298d14822c32c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;28b6fbfd493881ef740e0a7bfaacd0ca56405256;1509048274;1509052770;12.4;0;1.0;1;6.294
